Sent_Timestamp,Average_Duration
1562924790830,0.50
1562924786990,1.00
1562924782910,2.00
1562924802988,0.00
1562924792388,0.00
1562924775675,0.70
1562924803502,0.60
1562924777190,0.20
1562924803291,0.00
1562924783613,1.00
1562924788513,1.00
1562924803800,0.00
1562924786475,17.80
1562924794488,0.00
1562924803412,2.80
1562924783914,1.00
1562924798755,1.00
1562924776087,0.00
1562924781261,1.10
1562924776187,0.70
1562924803509,0.00
1562924800890,0.00
1562924784987,0.00
1562924781877,0.10
1562924786176,1.00
1562924780562,0.90
1562924782673,1.00
1562924784496,0.00
1562924802236,1.00
1562924804880,0.20
1562924787020,0.00
1562924803024,0.30
1562924778990,0.00
1562924780577,2.20
1562924782750,1.00
1562924787463,0.00
1562924797236,0.10
1562924794590,1.00
1562924795347,1.00
1562924793024,0.00
1562924788336,0.00
1562924781918,0.90
1562924782575,1.00
1562924795824,0.00
1562924788671,0.00
1562924798320,0.00
1562924801524,1.00
1562924802314,1.00
1562924791219,0.00
1562924776057,0.70
1562924793806,0.00
1562924786751,0.00
1562924783205,1.00
1562924799541,0.80
1562924793610,0.00
1562924792630,0.00
1562924776736,1.00
1562924802118,0.70
1562924794788,1.00
1562924793218,0.00
1562924778290,0.00
1562924804676,0.00
1562924790390,0.00
1562924790287,0.40
1562924796550,0.00
1562924779106,1.00
1562924780273,1.00
1562924803214,0.00
1562924775887,0.10
1562924780281,0.20
1562924783140,0.00
1562924776542,1.00
1562924779024,0.30
1562924775285,0.80
1562924790280,0.10
1562924793708,0.00
1562924783810,0.00
1562924781849,1.00
1562924795750,0.00
1562924804867,0.00
1562924799341,0.10
1562924776673,1.00
1562924775664,0.00
1562924797980,0.00
1562924798032,0.00
1562924792743,0.00
1562924793291,0.00
1562924786518,1.00
1562924779190,0.20
1562924798258,0.00
1562924780329,1.00
1562924802492,0.00
1562924781325,1.00
1562924781040,0.00
1562924804656,0.00
1562924785175,0.60
1562924786868,1.00
1562924789494,0.30
1562924784399,0.00
1562924790316,1.00
1562924777145,0.20
1562924785458,0.10
1562924782191,0.90
1562924790224,0.00
1562924789153,0.00
1562924783503,0.00
1562924797662,0.80
1562924798416,0.00
1562924802214,0.10
1562924800720,0.00
1562924792890,1.00
1562924780187,1.00
1562924789938,0.00
1562924798650,0.00
1562924792592,0.00
1562924799184,0.00
1562924799629,0.00
1562924801296,0.00
1562924803998,1.00
1562924778831,1.00
1562924782388,0.00
1562924783919,0.00
1562924797592,0.00
1562924800291,0.00
1562924796388,0.00
1562924783332,0.00
1562924778543,1.00
1562924793414,0.00
1562924785770,0.00
1562924796648,0.00
1562924793690,1.00
1562924796453,1.00
1562924788224,0.00
1562924801224,0.80
1562924781556,0.00
1562924775572,1.00
1562924784111,0.00
1562924800888,0.00
1562924776144,0.00
1562924797530,0.00
1562924792992,0.10
1562924796354,0.00
1562924785363,0.00
1562924797168,0.00
1562924777710,0.00
1562924804188,0.50
1562924799588,0.00
1562924775479,0.40
1562924794484,0.00
1562924793040,0.80
1562924798510,0.00
1562924780967,1.00
1562924800274,0.40
1562924785779,0.90
1562924794876,0.00
1562924799824,0.00
1562924782265,1.00
1562924797789,0.00
1562924798659,0.00
1562924791457,0.00
1562924780987,1.00
1562924802256,0.00
1562924783515,0.70
1562924801818,0.00
1562924779503,0.80
1562924800590,1.00
1562924779690,0.00
1562924775669,0.70
1562924776263,1.00
1562924796624,0.00
1562924796018,0.00
1562924804382,0.00
1562924785965,0.00
1562924801957,0.00
1562924802927,0.00
1562924793601,0.00
1562924787891,0.00
1562924802352,0.00
1562924780235,0.20
1562924776557,1.00
1562924799390,0.00
1562924780463,1.00
1562924778967,1.00
1562924789244,1.00
1562924804096,1.00
1562924798610,1.10
1562924793991,0.00
1562924782770,1.00
1562924798950,0.00
1562924784397,0.00
1562924776753,1.00
1562924799241,0.00
1562924784096,0.80
1562924779443,0.80
1562924796868,0.60
1562924796142,0.00
1562924791676,0.00
1562924801104,0.00
1562924794690,0.40
1562924796722,0.00
1562924790991,0.00
1562924787601,0.00
1562924788280,0.00
1562924789929,0.00
1562924788590,0.00
1562924775978,3.60
1562924790630,1.00
1562924796331,0.00
1562924777787,0.80
1562924789544,0.90
1562924777103,1.00
1562924795888,0.00
1562924794294,1.00
1562924787591,0.00
1562924800374,0.60
1562924800599,0.00
1562924775987,0.00
1562924800310,0.00
1562924778423,0.70
1562924798127,1.00
1562924783590,0.00
1562924789088,0.00
1562924792291,0.00
1562924780587,0.20
1562924780334,1.00
1562924804276,0.60
1562924786630,0.40
1562924786048,0.70
1562924800474,0.10
1562924795877,2.30
1562924796304,0.00
1562924802734,0.00
1562924790674,0.50
1562924779643,1.70
1562924783403,1.00
1562924781988,0.00
1562924776869,1.00
1562924797290,1.00
1562924790735,1.00
1562924776833,0.60
1562924781787,0.00
1562924783043,0.00
1562924789103,1.00
1562924780037,1.00
1562924779119,0.70
1562924775762,1.00
1562924804464,0.00
1562924800080,0.40
1562924785952,0.00
1562924790476,0.00
1562924775279,0.00
1562924790188,0.00
1562924790490,0.00
1562924783700,0.70
1562924780657,0.00
1562924787858,0.90
1562924788650,1.00
1562924802628,0.10
1562924799392,0.00
1562924778089,0.00
1562924792434,0.00
1562924787987,0.90
1562924796088,0.00
1562924802412,1.80
1562924777775,1.00
1562924796373,0.40
1562924795443,1.00
1562924783890,0.70
1562924780687,0.00
1562924788849,0.00
1562924794888,0.00
1562924795555,0.00
1562924776528,1.00
1562924787691,0.30
1562924789983,1.00
1562924801156,0.50
1562924787143,1.50
1562924799378,0.00
1562924778615,0.00
1562924801620,0.10
1562924792465,0.00
1562924777342,1.00
1562924797551,1.00
1562924791696,0.00
1562924791124,0.00
1562924797040,0.00
1562924801352,0.10
1562924805088,0.00
1562924777415,0.00
1562924792644,1.00
1562924796787,1.00
1562924791258,0.00
1562924777047,0.90
1562924775483,3.10
1562924778224,1.00
1562924785757,0.00
1562924793010,0.30
1562924788087,0.00
1562924780183,0.60
1562924779596,1.00
1562924796112,0.10
1562924793120,0.00
1562924792826,0.00
1562924793315,1.00
1562924779987,0.30
1562924790413,1.00
1562924790160,0.00
1562924787988,0.00
1562924778775,1.00
1562924795668,1.00
1562924782637,1.00
1562924781617,1.00
1562924777900,0.00
1562924791524,0.00
1562924794192,0.00
1562924798077,0.00
1562924787043,2.20
1562924789839,0.00
1562924797432,0.20
1562924803218,0.00
1562924786819,0.00
1562924791324,0.00
1562924791776,0.00
1562924789588,0.00
1562924783997,0.10
1562924794391,0.00
1562924802636,0.00
1562924782479,0.10
1562924784787,0.00
1562924787504,0.00
1562924782653,0.60
1562924786261,1.00
1562924801940,0.30
1562924778027,1.00
1562924801488,0.00
1562924781126,1.00
1562924783087,1.00
1562924797744,0.00
1562924790088,0.00
1562924789190,0.00
1562924776431,1.00
1562924778873,1.00
1562924799760,0.00
1562924803204,0.10
1562924795060,1.00
1562924788257,0.00
1562924799045,1.70
1562924776361,0.50
1562924799145,0.00
1562924793205,0.30
1562924790866,0.00
1562924794786,0.00
1562924797885,0.00
1562924783404,0.00
1562924784985,1.00
1562924793187,1.00
1562924793898,0.30
1562924786287,0.00
1562924788959,0.00
1562924785079,0.00
1562924800211,1.00
1562924794100,0.80
1562924783304,1.00
1562924794682,0.00
1562924801719,0.00
1562924778651,1.00
1562924778447,0.70
1562924790235,0.00
1562924787537,0.00
1562924796745,1.50
1562924782244,1.00
1562924779599,1.00
1562924795845,1.00
1562924792810,3.60
1562924799000,1.00
1562924777124,1.00
1562924777463,1.00
1562924791970,1.00
1562924793891,0.00
1562924786618,0.00
1562924787729,0.60
1562924776624,0.00
1562924797010,0.00
1562924786574,0.00
1562924780910,0.40
1562924802588,0.30
1562924790690,0.80
1562924781490,0.00
1562924793424,0.00
1562924796062,0.00
1562924791792,0.00
1562924794885,0.90
1562924786687,0.00
1562924777392,0.00
1562924780730,1.00
1562924783537,1.00
1562924802825,0.00
1562924777199,0.90
1562924803704,0.00
1562924795376,0.00
1562924794096,1.00
1562924801125,0.10
1562924799882,0.00
1562924783055,1.00
1562924803120,0.00
1562924775787,0.00
1562924777931,1.00
1562924803216,0.00
1562924803984,0.80
1562924797110,0.00
1562924804080,0.00
1562924782944,0.00
1562924788024,0.00
1562924781999,1.00
1562924804848,0.00
1562924782118,1.00
1562924789888,0.00
1562924790544,0.00
1562924799391,1.00
1562924778094,0.60
1562924788690,0.00
1562924796783,1.00
1562924788146,0.00
1562924781392,0.10
1562924785888,1.00
1562924788057,0.00
1562924801988,0.00
1562924799888,0.00
1562924789592,0.00
1562924794392,1.00
1562924792079,1.00
1562924780790,0.00
1562924776655,0.00
1562924779087,0.00
1562924783191,1.00
1562924791720,0.00
1562924792115,1.00
1562924777760,1.00
1562924784195,0.80
1562924782847,0.10
1562924787561,1.00
1562924793517,1.00
1562924801688,0.00
1562924787856,0.00
1562924780085,0.00
1562924779844,2.00
1562924776348,0.00
1562924795868,0.00
1562924802810,0.70
1562924783025,1.00
1562924788716,1.00
1562924803303,0.00
1562924778787,0.10
1562924778351,0.00
1562924776723,0.00
1562924781780,0.70
1562924795482,0.50
1562924804986,0.00
1562924794588,0.00
1562924795167,0.00
1562924783824,0.00
1562924788888,0.00
1562924792272,0.00
1562924794975,0.00
1562924777166,1.00
1562924795278,1.50
1562924803403,0.70
1562924787661,1.00
1562924798902,0.50
1562924776251,1.00
1562924780136,1.00
1562924785856,0.80
1562924776949,0.00
1562924778687,1.00
1562924788048,0.00
1562924795688,0.00
1562924781390,1.00
1562924775954,0.00
1562924798024,0.00
1562924779311,0.00
1562924794388,0.90
1562924786770,0.00
1562924792088,0.00
1562924793232,0.00
1562924793034,1.00
1562924788188,0.00
1562924781519,0.00
1562924784290,0.00
1562924778482,0.00
1562924782095,1.00
1562924789008,0.00
1562924797761,0.40
1562924797562,0.00
1562924784302,0.00
1562924794188,0.00
1562924778156,1.00
1562924802922,0.20
1562924780487,0.20
1562924791311,1.00
1562924793106,0.00
1562924775781,2.00
1562924795178,0.60
1562924793799,0.00
1562924790791,0.00
1562924803996,0.60
1562924779146,2.20
1562924797072,0.00
1562924803504,0.00
1562924795588,0.00
1562924798390,1.00
1562924776154,1.00
1562924804088,0.20
1562924775473,0.00
1562924780829,1.00
1562924805061,0.00
1562924796474,0.20
1562924795977,3.10
1562924775569,0.00
1562924803703,0.00
1562924776787,1.00
1562924785075,1.00
1562924778750,1.00
1562924778811,0.80
1562924780751,0.00
1562924779258,1.00
1562924804288,0.00
1562924784590,0.70
1562924801763,0.20
1562924783247,0.00
1562924787440,0.90
1562924786064,0.90
1562924781720,1.00
1562924794195,0.60
1562924785086,0.70
1562924777687,1.00
1562924805085,0.20
1562924800765,0.90
1562924800816,0.00
1562924788122,0.00
1562924777087,0.00
1562924788711,6.00
1562924779790,0.00
1562924776275,1.00
1562924778552,1.10
1562924781457,1.00
1562924800390,1.00
1562924782863,0.00
1562924803508,0.50
1562924789145,1.00
1562924792018,0.10
1562924778259,0.10
1562924795632,0.00
1562924776296,-2.40
1562924798224,0.00
1562924785987,0.70
1562924793130,0.00
1562924787214,0.00
1562924784103,0.40
1562924786128,0.00
1562924782710,3.10
1562924783151,1.00
1562924804689,0.00
1562924792043,2.20
1562924784015,0.00
1562924802248,0.00
1562924796590,1.00
1562924794585,0.00
1562924795184,1.00
1562924795071,0.00
1562924800178,0.60
1562924804888,0.00
1562924788318,0.00
1562924782960,0.00
1562924785878,1.20
1562924790768,0.00
1562924780288,0.00
1562924785680,1.00
1562924798704,0.00
1562924796913,0.00
1562924793390,0.90
1562924792315,0.00
1562924801845,1.20
1562924798947,0.70
1562924775855,0.00
1562924778740,0.00
1562924782614,2.00
1562924785743,0.00
1562924782245,0.80
1562924792190,0.00
1562924777562,1.00
1562924780890,0.00
1562924788552,0.00
1562924797936,0.00
1562924794198,0.00
1562924777991,0.00
1562924800624,0.00
1562924804392,0.90
1562924776973,0.00
1562924783601,1.00
1562924797924,0.00
1562924784300,0.50
1562924785661,1.00
1562924802160,0.00
1562924789249,1.00
1562924804770,0.00
1562924794290,1.00
1562924781819,0.10
1562924789201,0.00
1562924790640,0.60
1562924781295,0.00
1562924800088,0.00
1562924796670,1.00
1562924783632,0.00
1562924787697,0.30
1562924781292,0.00
1562924776690,0.00
1562924799952,1.00
1562924795944,0.00
1562924791383,1.00
1562924789102,0.00
1562924786242,0.00
1562924798706,0.00
1562924784495,0.00
1562924802709,0.00
1562924798155,0.00
1562924788749,1.00
1562924788906,0.00
1562924794001,1.00
1562924799981,0.00
1562924785573,1.00
1562924787280,0.00
1562924794688,0.60
1562924790179,1.00
1562924795540,1.00
1562924801968,0.00
1562924780087,0.40
1562924780034,0.70
1562924804390,0.00
1562924796161,1.00
1562924790433,0.10
1562924782690,0.00
1562924792177,0.00
1562924795788,0.00
1562924777223,0.30
1562924786703,0.00
1562924796967,0.60
1562924784201,0.40
1562924787375,1.00
1562924788624,0.00
1562924780676,2.50
1562924779890,1.10
1562924803988,0.20
1562924799244,0.00
1562924780523,1.00
1562924803802,0.90
1562924802511,2.10
1562924803116,0.00
1562924781028,1.00
1562924788990,0.00
1562924787925,1.00
1562924802016,0.80
1562924804988,0.00
1562924789778,0.00
1562924775376,0.70
1562924794676,0.00
1562924800048,0.00
1562924789490,0.60
1562924775682,1.70
1562924799144,0.00
1562924785867,1.00
1562924795156,1.00
1562924781809,0.60
1562924802151,0.00
1562924780943,0.00
1562924776640,0.00
1562924782810,5.00
1562924784880,0.00
1562924804293,0.30
1562924797628,0.60
1562924784492,0.20
1562924789584,0.00
1562924796043,0.00
1562924784294,0.70
1562924787066,8.80
1562924800863,0.00
1562924776890,0.00
1562924780810,0.00
1562924800502,0.00
1562924781947,0.00
1562924798992,0.00
1562924782314,0.20
1562924798588,0.00
1562924798790,1.00
1562924785551,1.00
1562924783235,1.00
1562924792751,1.00
1562924801008,1.00
1562924779203,1.00
1562924785267,1.00
1562924779344,1.90
1562924782731,1.00
1562924777997,0.00
1562924784190,0.00
1562924802891,0.00
1562924783791,0.00
1562924798562,0.00
1562924789876,0.00
1562924798896,0.00
1562924775969,0.70
1562924795767,1.00
1562924801921,0.10
1562924795570,1.00
1562924804788,0.00
1562924781228,1.00
1562924799490,0.00
1562924798088,0.00
1562924783991,0.00
1562924790705,0.00
1562924784593,0.10
1562924775283,0.50
1562924782290,0.00
1562924792909,4.30
1562924798804,0.50
1562924784888,0.30
1562924792413,1.00
1562924791600,0.00
1562924801084,0.00
1562924803010,0.10
1562924800038,0.40
1562924796690,1.00
1562924797088,0.00
1562924792357,0.00
1562924793903,1.00
1562924788431,0.90
1562924795653,0.00
1562924787115,0.30
1562924791988,0.00
1562924787243,0.00
1562924791125,1.00
1562924800729,0.10
1562924795284,0.50
1562924789396,0.00
1562924795924,0.00
1562924797957,0.30
1562924783690,0.00
1562924801666,0.00
1562924775186,4.60
1562924792451,0.00
1562924782512,0.80
1562924784011,0.00
1562924799859,0.00
1562924802390,1.00
1562924781135,0.00
1562924799098,0.00
1562924794000,0.00
1562924787165,1.00
1562924797166,0.10
1562924791163,0.00
1562924781522,1.00
1562924778159,0.40
1562924781687,1.00
1562924791425,1.00
1562924788808,0.20
1562924785187,0.50
1562924785482,0.30
1562924786031,0.30
1562924785387,0.00
1562924802136,0.00
1562924775960,0.00
1562924801288,0.00
1562924791847,1.00
1562924804488,0.50
1562924796848,0.00
1562924776374,25.10
1562924788862,0.00
1562924799488,0.00
1562924776445,1.00
1562924799741,1.00
1562924804684,0.20
1562924799988,0.00
1562924804479,0.00
1562924798118,0.00
1562924778579,0.20
1562924779542,0.90
1562924784981,0.00
1562924781590,0.20
1562924789988,0.00
1562924780774,1.00
1562924795080,0.00
1562924787340,0.80
1562924775185,5.30
1562924804292,1.00
1562924785466,0.00
1562924799784,0.00
1562924802345,0.00
1562924800405,0.00
1562924800927,0.70
1562924797066,0.10
1562924778911,0.50
1562924791024,0.00
1562924793711,1.00
1562924777069,0.00
1562924775287,0.00
1562924802724,0.30
1562924786450,-2.00
1562924796210,0.00
1562924791588,0.00
1562924802448,0.00
1562924784087,0.00
1562924796989,0.00
1562924802910,0.30
1562924786344,0.00
1562924784591,0.00
1562924803606,1.00
1562924793590,0.80
1562924792512,1.50
1562924800666,0.00
1562924793790,1.00
1562924796258,0.00
1562924781653,0.50
1562924794090,0.00
1562924791624,0.00
1562924781101,1.00
1562924782383,0.30
1562924792218,0.00
1562924801392,0.00
1562924794384,0.00
1562924800991,0.00
1562924794579,0.00
1562924795962,0.00
1562924788156,0.00
1562924780230,0.90
1562924793520,0.00
1562924792847,1.00
1562924784490,0.00
1562924801872,0.00
1562924775577,0.30
1562924784789,0.40
1562924782487,1.00
1562924793136,0.00
1562924785170,0.20
1562924788477,0.00
1562924778849,1.00
1562924782829,0.20
1562924782459,1.00
1562924781753,1.00
1562924792488,0.00
1562924784390,1.00
1562924803791,0.00
1562924798991,0.00
1562924797840,1.00
1562924796592,0.00
1562924800528,0.00
1562924782928,1.00
1562924800630,0.00
1562924796527,0.00
1562924804588,0.00
1562924781683,0.00
1562924782187,1.00
1562924777609,1.00
1562924785688,1.00
1562924796816,0.00
1562924792656,0.00
1562924796976,0.00
1562924776176,3.30
1562924786277,1.50
1562924791062,0.00
1562924790510,1.00
1562924790531,1.00
1562924782890,0.60
1562924779498,0.00
1562924800960,0.40
1562924797301,0.00
1562924775183,5.30
1562924776340,0.00
1562924793511,2.20
1562924775381,1.00
1562924785284,0.90
1562924791871,0.00
1562924778677,0.00
1562924783727,0.70
1562924796496,0.00
1562924804091,0.70
1562924796888,0.00
1562924794864,0.00
1562924791287,0.00
1562924781190,0.00
1562924793700,0.20
1562924783440,1.00
1562924783527,0.00
1562924801920,1.00
1562924804285,0.00
1562924780928,1.00
1562924777439,1.00
1562924779549,0.00
1562924802736,0.00
1562924776987,0.50
1562924785181,0.10
1562924792840,0.80
1562924783490,0.00
1562924802832,0.00
1562924800690,1.00
1562924802064,0.00
1562924796430,0.00
1562924782215,0.90
1562924786087,1.00
1562924776573,0.30
1562924784691,1.10
1562924787364,0.00
1562924776930,0.90
1562924782343,0.00
1562924803591,0.00
1562924786455,0.00
1562924783390,0.00
1562924793328,0.00
1562924791503,1.00
1562924801589,0.00
1562924793324,0.00
1562924779589,1.00
1562924777296,0.00
1562924786989,0.00
1562924802332,0.40
1562924803799,1.00
1562924801548,0.20
1562924798188,0.00
1562924795382,1.50
1562924804576,0.00
1562924804688,0.00
1562924799088,0.00
1562924777512,0.40
1562924782990,1.00
1562924783109,1.50
1562924802528,0.50
1562924782438,0.00
1562924794982,0.00
1562924797690,1.00
1562924775187,3.90
1562924798853,0.00
1562924787183,0.00
1562924800912,0.00
1562924785487,0.10
1562924797495,0.00
1562924790996,0.00
1562924795087,0.00
1562924801646,0.00
1562924781065,1.00
1562924776047,0.00
1562924801584,0.00
1562924794393,1.00
1562924778191,0.90
1562924786223,1.00
1562924803994,0.10
1562924779245,0.20
1562924796290,1.00
1562924784207,0.00
1562924787390,0.00
1562924778354,3.00
1562924794779,0.00
1562924799924,0.00
1562924794196,1.00
1562924788816,0.00
1562924777831,0.10
1562924786556,0.00
1562924789832,0.00
1562924803312,1.60
1562924805043,1.00
1562924799690,1.00
1562924781423,1.00
1562924788453,0.00
1562924775184,4.50
1562924785083,0.00
1562924789968,0.00
1562924792729,0.00
1562924777243,0.10
1562924790081,1.00
1562924780387,0.00
1562924782413,1.00
1562924782556,1.00
1562924795388,0.00
1562924787472,0.00
1562924780617,0.00
1562924775487,0.30
1562924792548,0.00
1562924796400,0.00
1562924800241,0.00
1562924795488,0.00
1562924799664,0.00
1562924800790,1.00
1562924785279,1.00
1562924786890,0.40
1562924803315,0.00
1562924804095,1.00
1562924799294,0.00
1562924776815,0.00
1562924797360,0.00
1562924795188,0.00
1562924786377,2.70
1562924801026,0.50
1562924791190,0.70
1562924785671,1.00
1562924790037,0.00
1562924799283,0.00
1562924798368,0.00
1562924798354,0.00
1562924785377,1.80
1562924798848,0.00
1562924789543,1.70
1562924801181,0.00
1562924790730,0.00
1562924778517,0.70
1562924779490,0.80
1562924781327,0.00
1562924783898,1.00
1562924789886,0.00
1562924781087,0.70
1562924796175,2.60
1562924792063,0.50
1562924778639,1.00
1562924788529,0.00
1562924775384,1.00
1562924777007,0.00
1562924801200,0.00
1562924788416,0.00
1562924796238,0.00
1562924775871,0.10
1562924792536,1.00
1562924802191,0.00
1562924803696,0.00
1562924775378,0.00
1562924793997,1.00
1562924791818,1.00
1562924787890,1.00
1562924790137,0.00
1562924779454,1.00
1562924776459,1.00
1562924791388,0.00
1562924802055,0.00
1562924780533,0.50
1562924800793,0.00
1562924786145,0.50
1562924779407,0.00
1562924782045,2.20
1562924798891,0.00
1562924798314,0.20
1562924790258,0.00
1562924800018,0.00
1562924783291,1.00
1562924777958,1.00
1562924779215,0.00
1562924790964,0.00
1562924779743,1.00
1562924787828,0.60
1562924789047,0.00
1562924775687,0.00
1562924783799,1.00
1562924785843,1.00
1562924795264,0.00
1562924801388,0.00
1562924801375,0.00
1562924794987,0.00
1562924792611,2.80
1562924803408,0.00
1562924791918,0.00
1562924798511,2.20
1562924778890,0.00
1562924798690,1.00
1562924796879,1.00
1562924798800,0.00
1562924789296,0.00
1562924798490,1.00
1562924789689,0.30
1562924791788,0.00
1562924797462,0.00
1562924788574,0.00
1562924802430,0.80
1562924799476,0.00
1562924782364,0.00
1562924777487,1.00
1562924798291,0.00
1562924780847,0.00
1562924803900,0.60
1562924788182,1.00
1562924800432,0.20
1562924780433,1.00
1562924804978,1.70
1562924777583,0.90
1562924785477,0.10
1562924784393,1.00
1562924785581,0.50
1562924789790,0.00
1562924777887,0.30
1562924781231,0.50
1562924792943,1.00
1562924790028,0.00
1562924786848,0.00
1562924804782,0.80
1562924800491,0.00
1562924793808,0.00
1562924797729,0.20
1562924799838,0.20
1562924796190,1.00
1562924791984,0.00
1562924791481,0.00
1562924800234,0.60
1562924790614,0.00
1562924801450,0.00
1562924790802,0.00
1562924797858,0.00
1562924796490,0.90
1562924802610,4.00
1562924791650,0.00
1562924798176,1.00
1562924803699,0.40
1562924778587,0.30
1562924793502,0.00
1562924802040,0.90
1562924778063,0.00
1562924804491,0.70
1562924776165,1.00
1562924788241,0.00
1562924781004,1.00
1562924782170,1.00
1562924786319,0.00
1562924801862,0.00
1562924802291,0.00
1562924796769,0.20
1562924798412,0.40
1562924792711,4.60
1562924788288,0.00
1562924787568,0.00
1562924791088,0.00
1562924782540,0.80
1562924804944,1.00
1562924798271,0.00
1562924804590,0.70
1562924782076,0.70
1562924793304,0.00
1562924787632,0.00
1562924791356,0.00
1562924779791,0.10
1562924787270,1.00
1562924786358,1.00
1562924801061,1.00
1562924791944,0.00
1562924803691,0.00
1562924787490,0.00
1562924790899,0.00
1562924795361,0.00
1562924790375,1.00
1562924786163,1.00
1562924803088,0.30
1562924787090,0.00
1562924801188,0.00
1562924779355,0.60
1562924790124,0.00
1562924789290,0.00
1562924783320,1.00
1562924799640,0.70
1562924783711,1.90
1562924793490,1.00
1562924782143,2.20
1562924797264,1.00
1562924778323,1.00
1562924785272,0.00
1562924784884,0.20
1562924786685,0.00
1562924796943,0.20
1562924779290,0.00
1562924778927,0.70
1562924804178,0.00
1562924783125,1.00
1562924803018,0.60
1562924783817,1.00
1562924791889,0.00
1562924788720,0.00
1562924790891,0.00
1562924778487,1.00
1562924787088,1.40
1562924800116,0.00
1562924789736,0.00
1562924802088,0.00
1562924777681,0.00
1562924804560,0.70
1562924785940,0.00
1562924794964,1.00
1562924777318,0.50
1562924800333,0.50
1562924787790,1.00
1562924798551,0.30
1562924794492,0.50
1562924780422,1.00
1562924789391,0.00
1562924783721,1.00
1562924790351,1.00
1562924787288,0.00
1562924792162,0.00
1562924795248,0.00
