Direction,Timestamp,Hash
IN,1562920600889,msg-#5-12
IN,1562920600889,msg-#9-12
IN,1562920600903,msg-#4-12
OUT,1562920600952,msg-#6-13
IN,1562920600953,msg-#6-13
IN,1562920600962,msg-#8-13
IN,1562920600976,msg-#7-13
IN,1562920600976,msg-#10-13
IN,1562920600976,msg-#2-13
IN,1562920600990,msg-#1-13
IN,1562920600990,msg-#3-13
IN,1562920600990,msg-#9-13
IN,1562920600990,msg-#5-13
IN,1562920601001,msg-#4-13
OUT,1562920601048,msg-#6-14
IN,1562920601049,msg-#6-14
IN,1562920601062,msg-#8-14
IN,1562920601074,msg-#10-14
IN,1562920601074,msg-#7-14
IN,1562920601074,msg-#2-14
IN,1562920601089,msg-#1-14
IN,1562920601089,msg-#9-14
IN,1562920601089,msg-#5-14
IN,1562920601089,msg-#3-14
IN,1562920601103,msg-#4-14
OUT,1562920601145,msg-#6-15
IN,1562920601145,msg-#6-15
IN,1562920601157,msg-#8-15
IN,1562920601174,msg-#7-15
IN,1562920601175,msg-#2-15
IN,1562920601175,msg-#10-15
IN,1562920601189,msg-#5-15
IN,1562920601189,msg-#9-15
IN,1562920601189,msg-#3-15
IN,1562920601189,msg-#1-15
IN,1562920601202,msg-#4-15
OUT,1562920601239,msg-#6-16
IN,1562920601240,msg-#6-16
IN,1562920601255,msg-#8-16
IN,1562920601269,msg-#10-16
IN,1562920601270,msg-#2-16
IN,1562920601270,msg-#7-16
IN,1562920601288,msg-#3-16
IN,1562920601288,msg-#5-16
IN,1562920601288,msg-#9-16
IN,1562920601288,msg-#1-16
IN,1562920601303,msg-#4-16
OUT,1562920601336,msg-#6-17
IN,1562920601336,msg-#6-17
IN,1562920601351,msg-#8-17
IN,1562920601370,msg-#2-17
IN,1562920601370,msg-#10-17
IN,1562920601370,msg-#7-17
IN,1562920601384,msg-#5-17
IN,1562920601384,msg-#3-17
IN,1562920601384,msg-#1-17
IN,1562920601384,msg-#9-17
IN,1562920601404,msg-#4-17
OUT,1562920601432,msg-#6-18
IN,1562920601433,msg-#6-18
IN,1562920601449,msg-#8-18
IN,1562920601468,msg-#7-18
IN,1562920601468,msg-#2-18
IN,1562920601468,msg-#10-18
IN,1562920601486,msg-#9-18
IN,1562920601486,msg-#5-18
IN,1562920601486,msg-#3-18
IN,1562920601486,msg-#1-18
IN,1562920601502,msg-#4-18
OUT,1562920601525,msg-#6-19
IN,1562920601526,msg-#6-19
IN,1562920601545,msg-#8-19
IN,1562920601564,msg-#2-19
IN,1562920601564,msg-#10-19
IN,1562920601565,msg-#7-19
IN,1562920601585,msg-#3-19
IN,1562920601585,msg-#5-19
IN,1562920601585,msg-#9-19
IN,1562920601585,msg-#1-19
IN,1562920601603,msg-#4-19
OUT,1562920601621,msg-#6-20
IN,1562920601621,msg-#6-20
IN,1562920601643,msg-#8-20
IN,1562920601662,msg-#7-20
IN,1562920601662,msg-#2-20
IN,1562920601662,msg-#10-20
IN,1562920601685,msg-#5-20
IN,1562920601685,msg-#9-20
IN,1562920601685,msg-#1-20
IN,1562920601685,msg-#3-20
IN,1562920601702,msg-#4-20
OUT,1562920601719,msg-#6-21
IN,1562920601720,msg-#6-21
IN,1562920601738,msg-#8-21
IN,1562920601762,msg-#2-21
IN,1562920601762,msg-#7-21
IN,1562920601763,msg-#10-21
IN,1562920601781,msg-#3-21
IN,1562920601781,msg-#1-21
IN,1562920601781,msg-#9-21
IN,1562920601781,msg-#5-21
IN,1562920601804,msg-#4-21
OUT,1562920601813,msg-#6-22
IN,1562920601814,msg-#6-22
IN,1562920601838,msg-#8-22
IN,1562920601857,msg-#2-22
IN,1562920601857,msg-#10-22
IN,1562920601857,msg-#7-22
IN,1562920601883,msg-#5-22
IN,1562920601883,msg-#3-22
IN,1562920601883,msg-#9-22
IN,1562920601883,msg-#1-22
IN,1562920601901,msg-#4-22
OUT,1562920601909,msg-#6-23
IN,1562920601909,msg-#6-23
IN,1562920601937,msg-#8-23
IN,1562920601958,msg-#7-23
IN,1562920601958,msg-#2-23
IN,1562920601958,msg-#10-23
IN,1562920601983,msg-#1-23
IN,1562920601983,msg-#3-23
IN,1562920601983,msg-#5-23
IN,1562920601983,msg-#9-23
IN,1562920602004,msg-#4-23
OUT,1562920602005,msg-#6-24
IN,1562920602005,msg-#6-24
IN,1562920602033,msg-#8-24
IN,1562920602055,msg-#7-24
IN,1562920602055,msg-#2-24
IN,1562920602055,msg-#10-24
IN,1562920602078,msg-#3-24
IN,1562920602078,msg-#5-24
IN,1562920602078,msg-#9-24
IN,1562920602078,msg-#1-24
OUT,1562920602105,msg-#6-25
IN,1562920602105,msg-#6-25
IN,1562920602105,msg-#4-24
IN,1562920602126,msg-#8-25
IN,1562920602155,msg-#2-25
IN,1562920602155,msg-#7-25
IN,1562920602155,msg-#10-25
IN,1562920602177,msg-#3-25
IN,1562920602177,msg-#9-25
IN,1562920602177,msg-#1-25
IN,1562920602177,msg-#5-25
OUT,1562920602198,msg-#6-26
IN,1562920602199,msg-#6-26
IN,1562920602201,msg-#4-25
IN,1562920602225,msg-#8-26
IN,1562920602253,msg-#7-26
IN,1562920602253,msg-#2-26
IN,1562920602253,msg-#10-26
IN,1562920602276,msg-#5-26
IN,1562920602276,msg-#9-26
IN,1562920602276,msg-#1-26
IN,1562920602276,msg-#3-26
OUT,1562920602296,msg-#6-27
IN,1562920602297,msg-#6-27
IN,1562920602302,msg-#4-26
IN,1562920602320,msg-#8-27
IN,1562920602352,msg-#2-27
IN,1562920602352,msg-#10-27
IN,1562920602352,msg-#7-27
IN,1562920602375,msg-#9-27
IN,1562920602375,msg-#1-27
IN,1562920602375,msg-#5-27
IN,1562920602375,msg-#3-27
OUT,1562920602390,msg-#6-28
IN,1562920602390,msg-#6-28
IN,1562920602403,msg-#4-27
IN,1562920602420,msg-#8-28
IN,1562920602447,msg-#7-28
IN,1562920602447,msg-#10-28
IN,1562920602447,msg-#2-28
IN,1562920602476,msg-#5-28
IN,1562920602476,msg-#3-28
IN,1562920602476,msg-#1-28
IN,1562920602476,msg-#9-28
OUT,1562920602485,msg-#6-29
IN,1562920602486,msg-#6-29
IN,1562920602504,msg-#4-28
IN,1562920602516,msg-#8-29
IN,1562920602548,msg-#2-29
IN,1562920602548,msg-#7-29
IN,1562920602548,msg-#10-29
IN,1562920602573,msg-#5-29
IN,1562920602573,msg-#3-29
IN,1562920602573,msg-#1-29
IN,1562920602573,msg-#9-29
OUT,1562920602582,msg-#6-30
IN,1562920602582,msg-#6-30
IN,1562920602603,msg-#4-29
IN,1562920602612,msg-#8-30
IN,1562920602646,msg-#10-30
IN,1562920602646,msg-#7-30
IN,1562920602646,msg-#2-30
IN,1562920602676,msg-#1-30
IN,1562920602676,msg-#3-30
IN,1562920602676,msg-#5-30
IN,1562920602676,msg-#9-30
OUT,1562920602677,msg-#6-31
IN,1562920602677,msg-#6-31
IN,1562920602701,msg-#4-30
IN,1562920602709,msg-#8-31
IN,1562920602743,msg-#10-31
IN,1562920602743,msg-#2-31
IN,1562920602743,msg-#7-31
OUT,1562920602773,msg-#6-32
IN,1562920602773,msg-#3-31
IN,1562920602773,msg-#9-31
IN,1562920602773,msg-#1-31
IN,1562920602780,msg-#5-31
IN,1562920602780,msg-#6-32
IN,1562920602803,msg-#4-31
IN,1562920602805,msg-#8-32
IN,1562920602840,msg-#2-32
IN,1562920602840,msg-#7-32
IN,1562920602840,msg-#10-32
OUT,1562920602872,msg-#6-33
IN,1562920602873,msg-#9-32
IN,1562920602873,msg-#3-32
IN,1562920602873,msg-#6-33
IN,1562920602873,msg-#5-32
IN,1562920602873,msg-#1-32
IN,1562920602903,msg-#4-32
IN,1562920602903,msg-#8-33
IN,1562920602940,msg-#7-33
IN,1562920602940,msg-#10-33
IN,1562920602940,msg-#2-33
OUT,1562920602969,msg-#6-34
IN,1562920602970,msg-#1-33
IN,1562920602970,msg-#3-33
IN,1562920602970,msg-#5-33
IN,1562920602970,msg-#6-34
IN,1562920602970,msg-#9-33
IN,1562920603003,msg-#4-33
IN,1562920603003,msg-#8-34
IN,1562920603038,msg-#7-34
IN,1562920603038,msg-#10-34
IN,1562920603038,msg-#2-34
OUT,1562920603064,msg-#6-35
IN,1562920603064,msg-#6-35
IN,1562920603068,msg-#5-34
IN,1562920603068,msg-#1-34
IN,1562920603068,msg-#3-34
IN,1562920603068,msg-#9-34
IN,1562920603101,msg-#8-35
IN,1562920603101,msg-#4-34
IN,1562920603132,msg-#2-35
IN,1562920603132,msg-#7-35
IN,1562920603133,msg-#10-35
OUT,1562920603162,msg-#6-36
IN,1562920603162,msg-#6-36
IN,1562920603166,msg-#5-35
IN,1562920603166,msg-#9-35
IN,1562920603167,msg-#1-35
IN,1562920603167,msg-#3-35
IN,1562920603195,msg-#8-36
IN,1562920603202,msg-#4-35
IN,1562920603232,msg-#2-36
IN,1562920603232,msg-#7-36
IN,1562920603232,msg-#10-36
OUT,1562920603253,msg-#6-37
IN,1562920603253,msg-#6-37
IN,1562920603267,msg-#3-36
IN,1562920603267,msg-#5-36
IN,1562920603267,msg-#1-36
IN,1562920603267,msg-#9-36
IN,1562920603292,msg-#8-37
IN,1562920603302,msg-#4-36
IN,1562920603332,msg-#2-37
IN,1562920603332,msg-#7-37
IN,1562920603332,msg-#10-37
OUT,1562920603350,msg-#6-38
IN,1562920603350,msg-#6-38
IN,1562920603365,msg-#9-37
IN,1562920603365,msg-#5-37
IN,1562920603365,msg-#3-37
IN,1562920603365,msg-#1-37
IN,1562920603389,msg-#8-38
IN,1562920603403,msg-#4-37
IN,1562920603425,msg-#2-38
IN,1562920603426,msg-#10-38
IN,1562920603426,msg-#7-38
OUT,1562920603449,msg-#6-39
IN,1562920603449,msg-#6-39
IN,1562920603466,msg-#1-38
IN,1562920603466,msg-#9-38
IN,1562920603466,msg-#3-38
IN,1562920603466,msg-#5-38
IN,1562920603485,msg-#8-39
IN,1562920603502,msg-#4-38
IN,1562920603525,msg-#2-39
IN,1562920603526,msg-#10-39
IN,1562920603526,msg-#7-39
OUT,1562920603544,msg-#6-40
IN,1562920603544,msg-#6-40
IN,1562920603563,msg-#9-39
IN,1562920603563,msg-#1-39
IN,1562920603563,msg-#3-39
IN,1562920603563,msg-#5-39
IN,1562920603583,msg-#8-40
IN,1562920603603,msg-#4-39
IN,1562920603622,msg-#7-40
IN,1562920603622,msg-#2-40
IN,1562920603622,msg-#10-40
OUT,1562920603638,msg-#6-41
IN,1562920603638,msg-#6-41
IN,1562920603666,msg-#1-40
IN,1562920603666,msg-#5-40
IN,1562920603666,msg-#3-40
IN,1562920603666,msg-#9-40
IN,1562920603679,msg-#8-41
IN,1562920603701,msg-#4-40
IN,1562920603722,msg-#2-41
IN,1562920603722,msg-#7-41
IN,1562920603722,msg-#10-41
OUT,1562920603734,msg-#6-42
IN,1562920603734,msg-#6-42
IN,1562920603762,msg-#1-41
IN,1562920603763,msg-#9-41
IN,1562920603763,msg-#3-41
IN,1562920603763,msg-#5-41
IN,1562920603777,msg-#8-42
IN,1562920603804,msg-#4-41
IN,1562920603820,msg-#7-42
IN,1562920603820,msg-#2-42
IN,1562920603820,msg-#10-42
OUT,1562920603830,msg-#6-43
IN,1562920603830,msg-#6-43
IN,1562920603862,msg-#1-42
IN,1562920603863,msg-#9-42
IN,1562920603863,msg-#5-42
IN,1562920603863,msg-#3-42
IN,1562920603873,msg-#8-43
IN,1562920603903,msg-#4-42
IN,1562920603916,msg-#2-43
IN,1562920603916,msg-#10-43
IN,1562920603916,msg-#7-43
OUT,1562920603925,msg-#6-44
IN,1562920603925,msg-#6-44
IN,1562920603962,msg-#5-43
IN,1562920603962,msg-#1-43
IN,1562920603962,msg-#9-43
IN,1562920603962,msg-#3-43
IN,1562920603970,msg-#8-44
IN,1562920604006,msg-#4-43
IN,1562920604014,msg-#7-44
IN,1562920604014,msg-#10-44
IN,1562920604014,msg-#2-44
OUT,1562920604021,msg-#6-45
IN,1562920604022,msg-#6-45
IN,1562920604062,msg-#5-44
IN,1562920604062,msg-#9-44
IN,1562920604062,msg-#1-44
IN,1562920604062,msg-#3-44
IN,1562920604067,msg-#8-45
IN,1562920604102,msg-#4-44
IN,1562920604111,msg-#2-45
IN,1562920604111,msg-#7-45
IN,1562920604112,msg-#10-45
OUT,1562920604117,msg-#6-46
IN,1562920604117,msg-#6-46
IN,1562920604157,msg-#5-45
IN,1562920604157,msg-#9-45
IN,1562920604157,msg-#3-45
IN,1562920604157,msg-#1-45
IN,1562920604164,msg-#8-46
IN,1562920604204,msg-#4-45
IN,1562920604210,msg-#7-46
IN,1562920604210,msg-#2-46
IN,1562920604210,msg-#10-46
OUT,1562920604214,msg-#6-47
IN,1562920604214,msg-#6-47
IN,1562920604259,msg-#3-46
IN,1562920604259,msg-#5-46
IN,1562920604259,msg-#1-46
IN,1562920604259,msg-#9-46
IN,1562920604260,msg-#8-47
IN,1562920604303,msg-#4-46
IN,1562920604308,msg-#2-47
IN,1562920604309,msg-#7-47
IN,1562920604309,msg-#10-47
OUT,1562920604309,msg-#6-48
IN,1562920604309,msg-#6-48
IN,1562920604356,msg-#1-47
IN,1562920604356,msg-#3-47
IN,1562920604356,msg-#5-47
IN,1562920604356,msg-#9-47
IN,1562920604357,msg-#8-48
IN,1562920604404,msg-#4-47
OUT,1562920604405,msg-#6-49
IN,1562920604406,msg-#7-48
IN,1562920604406,msg-#10-48
IN,1562920604406,msg-#6-49
IN,1562920604406,msg-#2-48
IN,1562920604455,msg-#5-48
IN,1562920604455,msg-#3-48
IN,1562920604455,msg-#1-48
IN,1562920604455,msg-#9-48
IN,1562920604455,msg-#8-49
OUT,1562920604503,msg-#6-50
IN,1562920604503,msg-#6-50
IN,1562920604503,msg-#4-48
IN,1562920604503,msg-#7-49
IN,1562920604503,msg-#2-49
IN,1562920604504,msg-#10-49
IN,1562920604554,msg-#1-49
IN,1562920604555,msg-#3-49
IN,1562920604555,msg-#5-49
IN,1562920604555,msg-#9-49
IN,1562920604555,msg-#8-50
OUT,1562920604599,msg-#6-51
IN,1562920604600,msg-#6-51
IN,1562920604601,msg-#7-50
IN,1562920604601,msg-#10-50
IN,1562920604601,msg-#4-49
IN,1562920604601,msg-#2-50
IN,1562920604649,msg-#8-51
IN,1562920604652,msg-#3-50
IN,1562920604652,msg-#5-50
IN,1562920604652,msg-#1-50
IN,1562920604652,msg-#9-50
OUT,1562920604697,msg-#6-52
IN,1562920604697,msg-#6-52
IN,1562920604699,msg-#7-51
IN,1562920604699,msg-#10-51
IN,1562920604700,msg-#2-51
IN,1562920604701,msg-#4-50
IN,1562920604749,msg-#8-52
IN,1562920604751,msg-#3-51
IN,1562920604751,msg-#5-51
IN,1562920604751,msg-#1-51
IN,1562920604751,msg-#9-51
OUT,1562920604789,msg-#6-53
IN,1562920604789,msg-#6-53
IN,1562920604798,msg-#2-52
IN,1562920604798,msg-#7-52
IN,1562920604798,msg-#10-52
IN,1562920604802,msg-#4-51
IN,1562920604845,msg-#8-53
IN,1562920604850,msg-#1-52
IN,1562920604850,msg-#3-52
IN,1562920604850,msg-#5-52
IN,1562920604850,msg-#9-52
OUT,1562920604887,msg-#6-54
IN,1562920604888,msg-#6-54
IN,1562920604896,msg-#2-53
IN,1562920604896,msg-#7-53
IN,1562920604896,msg-#10-53
IN,1562920604902,msg-#4-52
IN,1562920604939,msg-#8-54
IN,1562920604949,msg-#5-53
IN,1562920604949,msg-#9-53
IN,1562920604949,msg-#1-53
IN,1562920604949,msg-#3-53
OUT,1562920604983,msg-#6-55
IN,1562920604983,msg-#6-55
IN,1562920604996,msg-#2-54
IN,1562920604996,msg-#7-54
IN,1562920604996,msg-#10-54
IN,1562920605003,msg-#4-53
IN,1562920605037,msg-#8-55
IN,1562920605048,msg-#3-54
IN,1562920605048,msg-#5-54
IN,1562920605048,msg-#1-54
IN,1562920605048,msg-#9-54
OUT,1562920605078,msg-#6-56
IN,1562920605078,msg-#6-56
IN,1562920605092,msg-#2-55
IN,1562920605092,msg-#7-55
IN,1562920605092,msg-#10-55
IN,1562920605102,msg-#4-54
IN,1562920605134,msg-#8-56
IN,1562920605147,msg-#5-55
IN,1562920605147,msg-#9-55
IN,1562920605147,msg-#3-55
IN,1562920605147,msg-#1-55
OUT,1562920605175,msg-#6-57
IN,1562920605176,msg-#6-57
IN,1562920605189,msg-#7-56
IN,1562920605189,msg-#2-56
IN,1562920605189,msg-#10-56
IN,1562920605204,msg-#4-55
IN,1562920605234,msg-#8-57
IN,1562920605246,msg-#3-56
IN,1562920605246,msg-#5-56
IN,1562920605246,msg-#1-56
IN,1562920605246,msg-#9-56
OUT,1562920605270,msg-#6-58
IN,1562920605270,msg-#6-58
IN,1562920605288,msg-#7-57
IN,1562920605288,msg-#10-57
IN,1562920605288,msg-#2-57
IN,1562920605303,msg-#4-56
IN,1562920605328,msg-#8-58
IN,1562920605345,msg-#1-57
IN,1562920605345,msg-#5-57
IN,1562920605345,msg-#3-57
IN,1562920605345,msg-#9-57
OUT,1562920605370,msg-#6-59
IN,1562920605370,msg-#6-59
IN,1562920605388,msg-#2-58
IN,1562920605388,msg-#7-58
IN,1562920605388,msg-#10-58
IN,1562920605403,msg-#4-57
IN,1562920605426,msg-#8-59
IN,1562920605444,msg-#3-58
IN,1562920605444,msg-#1-58
IN,1562920605444,msg-#9-58
IN,1562920605444,msg-#5-58
OUT,1562920605462,msg-#6-60
IN,1562920605462,msg-#6-60
IN,1562920605484,msg-#2-59
IN,1562920605484,msg-#10-59
IN,1562920605484,msg-#7-59
IN,1562920605502,msg-#4-58
IN,1562920605526,msg-#8-60
IN,1562920605543,msg-#9-59
IN,1562920605543,msg-#3-59
IN,1562920605543,msg-#1-59
IN,1562920605543,msg-#5-59
OUT,1562920605557,msg-#6-61
IN,1562920605557,msg-#6-61
IN,1562920605583,msg-#2-60
IN,1562920605583,msg-#10-60
IN,1562920605583,msg-#7-60
IN,1562920605603,msg-#4-59
IN,1562920605619,msg-#8-61
IN,1562920605641,msg-#5-60
IN,1562920605642,msg-#9-60
IN,1562920605642,msg-#3-60
IN,1562920605642,msg-#1-60
OUT,1562920605654,msg-#6-62
IN,1562920605654,msg-#6-62
IN,1562920605683,msg-#2-61
IN,1562920605683,msg-#10-61
IN,1562920605683,msg-#7-61
IN,1562920605702,msg-#4-60
IN,1562920605716,msg-#8-62
IN,1562920605742,msg-#9-61
IN,1562920605742,msg-#3-61
IN,1562920605742,msg-#1-61
IN,1562920605742,msg-#5-61
OUT,1562920605749,msg-#6-63
IN,1562920605749,msg-#6-63
IN,1562920605778,msg-#10-62
IN,1562920605778,msg-#2-62
IN,1562920605778,msg-#7-62
IN,1562920605804,msg-#4-61
IN,1562920605813,msg-#8-63
IN,1562920605839,msg-#5-62
IN,1562920605840,msg-#9-62
IN,1562920605840,msg-#1-62
IN,1562920605840,msg-#3-62
OUT,1562920605845,msg-#6-64
IN,1562920605846,msg-#6-64
IN,1562920605876,msg-#2-63
IN,1562920605876,msg-#10-63
IN,1562920605876,msg-#7-63
IN,1562920605904,msg-#4-62
IN,1562920605910,msg-#8-64
OUT,1562920605942,msg-#6-65
IN,1562920605942,msg-#1-63
IN,1562920605942,msg-#6-65
IN,1562920605942,msg-#5-63
IN,1562920605942,msg-#9-63
IN,1562920605942,msg-#3-63
IN,1562920605976,msg-#7-64
IN,1562920605976,msg-#10-64
IN,1562920605976,msg-#2-64
IN,1562920606004,msg-#4-63
IN,1562920606006,msg-#8-65
OUT,1562920606037,msg-#6-66
IN,1562920606037,msg-#6-66
IN,1562920606037,msg-#9-64
IN,1562920606037,msg-#3-64
IN,1562920606038,msg-#5-64
IN,1562920606038,msg-#1-64
IN,1562920606076,msg-#10-65
IN,1562920606076,msg-#7-65
IN,1562920606076,msg-#2-65
IN,1562920606106,msg-#8-66
IN,1562920606106,msg-#4-64
OUT,1562920606136,msg-#6-67
IN,1562920606137,msg-#1-65
IN,1562920606140,msg-#9-65
IN,1562920606140,msg-#5-65
IN,1562920606140,msg-#3-65
IN,1562920606140,msg-#6-67
IN,1562920606173,msg-#2-66
IN,1562920606173,msg-#10-66
IN,1562920606173,msg-#7-66
IN,1562920606203,msg-#4-65
IN,1562920606203,msg-#8-67
OUT,1562920606230,msg-#6-68
IN,1562920606230,msg-#6-68
IN,1562920606236,msg-#5-66
IN,1562920606236,msg-#9-66
IN,1562920606236,msg-#1-66
IN,1562920606236,msg-#3-66
IN,1562920606268,msg-#7-67
IN,1562920606268,msg-#2-67
IN,1562920606268,msg-#10-67
IN,1562920606301,msg-#8-68
IN,1562920606301,msg-#4-66
OUT,1562920606330,msg-#6-69
IN,1562920606330,msg-#6-69
IN,1562920606335,msg-#3-67
IN,1562920606335,msg-#1-67
IN,1562920606336,msg-#5-67
IN,1562920606336,msg-#9-67
IN,1562920606365,msg-#2-68
IN,1562920606365,msg-#10-68
IN,1562920606366,msg-#7-68
IN,1562920606395,msg-#8-69
IN,1562920606402,msg-#4-67
OUT,1562920606425,msg-#6-70
IN,1562920606426,msg-#6-70
IN,1562920606434,msg-#5-68
IN,1562920606434,msg-#1-68
IN,1562920606434,msg-#9-68
IN,1562920606434,msg-#3-68
IN,1562920606467,msg-#10-69
IN,1562920606467,msg-#2-69
IN,1562920606467,msg-#7-69
IN,1562920606491,msg-#8-70
IN,1562920606502,msg-#4-68
OUT,1562920606519,msg-#6-71
IN,1562920606520,msg-#6-71
IN,1562920606532,msg-#9-69
IN,1562920606532,msg-#5-69
IN,1562920606532,msg-#1-69
IN,1562920606533,msg-#3-69
IN,1562920606562,msg-#2-70
IN,1562920606562,msg-#10-70
IN,1562920606562,msg-#7-70
IN,1562920606588,msg-#8-71
IN,1562920606604,msg-#4-69
OUT,1562920606614,msg-#6-72
IN,1562920606614,msg-#6-72
IN,1562920606632,msg-#3-70
IN,1562920606632,msg-#9-70
IN,1562920606632,msg-#5-70
IN,1562920606632,msg-#1-70
IN,1562920606662,msg-#2-71
IN,1562920606662,msg-#10-71
IN,1562920606662,msg-#7-71
IN,1562920606686,msg-#8-72
IN,1562920606702,msg-#4-70
OUT,1562920606710,msg-#6-73
IN,1562920606710,msg-#6-73
IN,1562920606731,msg-#1-71
IN,1562920606731,msg-#5-71
IN,1562920606731,msg-#9-71
IN,1562920606731,msg-#3-71
IN,1562920606762,msg-#2-72
IN,1562920606762,msg-#10-72
IN,1562920606762,msg-#7-72
IN,1562920606783,msg-#8-73
IN,1562920606802,msg-#4-71
OUT,1562920606805,msg-#6-74
IN,1562920606805,msg-#6-74
IN,1562920606830,msg-#9-72
IN,1562920606830,msg-#1-72
IN,1562920606830,msg-#5-72
IN,1562920606830,msg-#3-72
IN,1562920606855,msg-#10-73
IN,1562920606855,msg-#2-73
IN,1562920606855,msg-#7-73
IN,1562920606883,msg-#8-74
OUT,1562920606902,msg-#6-75
IN,1562920606902,msg-#6-75
IN,1562920606902,msg-#4-72
IN,1562920606929,msg-#5-73
IN,1562920606929,msg-#9-73
IN,1562920606929,msg-#3-73
IN,1562920606930,msg-#1-73
IN,1562920606957,msg-#10-74
IN,1562920606957,msg-#7-74
IN,1562920606957,msg-#2-74
IN,1562920606980,msg-#8-75
OUT,1562920606997,msg-#6-76
IN,1562920606998,msg-#6-76
IN,1562920607002,msg-#4-73
IN,1562920607029,msg-#1-74
IN,1562920607029,msg-#3-74
IN,1562920607029,msg-#9-74
