Sent_Timestamp,Average_Duration
1562920227369,0.00
1562920214997,1.00
1562920214511,1.00
1562920208727,0.00
1562920229964,1.00
1562920226771,0.00
1562920232262,0.00
1562920218285,0.00
1562920229062,0.00
1562920211847,1.00
1562920214523,0.00
1562920212104,1.00
1562920205304,1.00
1562920210891,1.00
1562920208787,1.00
1562920222326,1.00
1562920206850,0.00
1562920207491,1.00
1562920211454,1.00
1562920229286,1.00
1562920207122,1.00
1562920228232,0.00
1562920212324,0.00
1562920208735,0.56
1562920206802,1.00
1562920212655,1.00
1562920226924,0.00
1562920220205,0.60
1562920219572,1.00
1562920208884,0.30
1562920218782,0.00
1562920232838,0.00
1562920205811,1.00
1562920220071,0.00
1562920205588,0.70
1562920227024,0.00
1562920221752,0.00
1562920228423,0.00
1562920228283,0.00
1562920212870,0.90
1562920228618,0.00
1562920210762,0.00
1562920217622,1.00
1562920223920,0.00
1562920234222,1.00
1562920208927,0.00
1562920231474,0.00
1562920232647,1.00
1562920221895,0.00
1562920217162,1.00
1562920229575,0.00
1562920216422,1.00
1562920226732,1.00
1562920211154,1.00
1562920209954,0.00
1562920230905,0.70
1562920232263,0.00
1562920231878,1.00
1562920218142,1.00
1562920225787,0.00
1562920205511,1.00
1562920222552,1.00
1562920207590,1.00
1562920211701,1.00
1562920209854,1.00
1562920207822,1.00
1562920233332,1.00
1562920208832,1.00
1562920205206,0.60
1562920205097,0.40
1562920210403,1.00
1562920223143,1.00
1562920207098,1.00
1562920220428,0.00
1562920228964,0.00
1562920210242,1.00
1562920224222,1.00
1562920209127,0.10
1562920218584,1.00
1562920206054,0.40
1562920205922,0.00
1562920210263,1.00
1562920227606,0.00
1562920224583,0.40
1562920223922,0.10
1562920205392,1.00
1562920233627,0.00
1562920231325,0.00
1562920205975,0.90
1562920206702,1.00
1562920216722,1.00
1562920216454,1.00
1562920205412,1.00
1562920219969,0.00
1562920227193,0.30
1562920229742,0.00
1562920220923,0.00
1562920218922,1.00
1562920223233,1.00
1562920221083,0.00
1562920215370,1.00
1562920225510,0.00
1562920226058,0.00
1562920219906,1.00
1562920210110,1.00
1562920229413,0.00
1562920210534,0.00
1562920215922,0.10
1562920226215,0.00
1562920227890,0.00
1562920220263,0.00
1562920204621,1.00
1562920208423,1.00
1562920212668,1.00
1562920218487,1.00
1562920230712,0.00
1562920222837,0.00
1562920208646,0.70
1562920230225,0.00
1562920223924,1.00
1562920219417,0.00
1562920229450,0.00
1562920215122,1.00
1562920216838,1.00
1562920217194,0.00
1562920210462,0.00
1562920215791,1.00
1562920205962,1.00
1562920218726,1.00
1562920211653,1.00
1562920231526,0.00
1562920232359,0.00
1562920209372,1.00
1562920213926,1.00
1562920228091,0.00
1562920204923,1.00
1562920205822,1.00
1562920224415,0.00
1562920218926,1.00
1562920229472,1.00
1562920213824,1.00
1562920219822,1.00
1562920224522,1.00
1562920233124,0.00
1562920229424,0.00
1562920204907,1.00
1562920228674,0.00
1562920227222,0.90
1562920225908,0.00
1562920223530,0.00
1562920215868,1.00
1562920220721,0.00
1562920218243,1.00
1562920207950,1.00
1562920228237,0.00
1562920211018,1.00
1562920234420,0.00
1562920219114,1.00
1562920225862,0.00
1562920218630,0.90
1562920224024,1.00
1562920221552,0.00
1562920213126,0.00
1562920206186,1.00
1562920208264,0.00
1562920232455,1.00
1562920222663,0.00
1562920217555,0.00
1562920211989,0.00
1562920208540,1.00
1562920206827,0.00
1562920234023,0.00
1562920215986,1.00
1562920233322,1.00
1562920219715,0.00
1562920214790,1.00
1562920214722,0.60
1562920205215,1.00
1562920214811,0.00
1562920225722,1.00
1562920232353,0.00
1562920204614,1.00
1562920225024,0.00
1562920217652,1.00
1562920231017,0.00
1562920226153,0.90
1562920229767,0.00
1562920224219,0.00
1562920209622,1.00
1562920227317,0.00
1562920225378,0.00
1562920216064,1.00
1562920226442,0.00
1562920221948,0.00
1562920218244,0.00
1562920212441,1.00
1562920217615,0.00
1562920215315,0.00
1562920230343,0.00
1562920219173,1.00
1562920204806,1.00
1562920209420,1.22
1562920221867,0.00
1562920222755,1.00
1562920227994,0.00
1562920218326,1.00
1562920227523,0.00
1562920231972,1.00
1562920233222,1.00
1562920214312,1.00
1562920233911,0.00
1562920233417,0.00
1562920232824,0.00
1562920206681,0.00
1562920211718,1.00
1562920213144,1.00
1562920217862,1.00
1562920220914,1.00
1562920222271,0.30
1562920231486,0.20
1562920212085,1.00
1562920224809,0.00
1562920232165,0.00
1562920213350,0.60
1562920219522,1.00
1562920204616,1.00
1562920213243,0.00
1562920225809,1.00
1562920208024,1.00
1562920213831,1.00
1562920233923,0.00
1562920231023,1.00
1562920212754,1.00
1562920225115,0.00
1562920204713,1.00
1562920232738,0.00
1562920228809,0.00
1562920221352,0.00
1562920214899,0.00
1562920218582,0.00
1562920222471,1.00
1562920231124,0.00
1562920222183,0.00
1562920215423,1.00
1562920205576,0.80
1562920210694,1.00
1562920228629,0.00
1562920205101,0.00
1562920232843,0.00
1562920230128,0.00
1562920214121,0.00
1562920222726,1.00
1562920221057,0.50
1562920205908,0.00
1562920231253,0.00
1562920225212,1.00
1562920211722,1.00
1562920221476,1.00
1562920226005,0.30
1562920222279,0.40
1562920211949,0.00
1562920214817,1.00
1562920230883,0.00
1562920212006,1.00
1562920233898,0.00
1562920233723,0.00
1562920228025,0.00
1562920205722,1.00
1562920211312,1.00
1562920210566,1.00
1562920218682,0.00
1562920224623,0.00
1562920214024,0.00
1562920207399,0.00
1562920212738,1.00
1562920222226,1.00
1562920234123,0.00
1562920233426,0.00
1562920221826,1.00
1562920228777,0.00
1562920214413,1.00
1562920220167,1.00
1562920230297,0.00
1562920211748,1.00
1562920221991,0.00
1562920230919,0.00
1562920208245,0.80
1562920218338,1.00
1562920218391,0.00
1562920213542,0.80
1562920208223,1.00
1562920216971,0.00
1562920223035,0.00
1562920226475,1.00
1562920206364,1.00
1562920229315,0.00
1562920234184,0.00
1562920222926,1.00
1562920214217,1.00
1562920223435,0.00
1562920233826,0.00
1562920229355,0.00
1562920213159,0.00
1562920213443,1.00
1562920217490,1.00
1562920230394,0.00
1562920208386,1.00
1562920214889,0.00
1562920207720,1.00
1562920210630,0.00
1562920232160,0.00
1562920211239,0.00
1562920225448,1.00
1562920230418,1.00
1562920227125,0.00
1562920219594,0.00
1562920219321,1.00
1562920222174,1.00
1562920216282,0.00
1562920208742,0.00
1562920233127,0.00
1562920230726,1.00
1562920217577,1.00
1562920221674,0.00
1562920232143,0.00
1562920210858,0.00
1562920232844,0.00
1562920214316,1.00
1562920229025,1.00
1562920211422,1.00
1562920211122,1.00
1562920231778,0.00
1562920206630,0.10
1562920220890,0.00
1562920215214,0.00
1562920217523,0.00
1562920204712,1.00
1562920230491,0.00
1562920225831,0.00
1562920225593,0.00
1562920222945,0.00
1562920205877,1.00
1562920208627,0.00
1562920225424,0.90
1562920214520,0.00
1562920224793,0.00
1562920228875,0.78
1562920224317,0.00
1562920223240,0.40
1562920209715,0.00
1562920215722,1.00
1562920227724,0.50
1562920232745,0.00
1562920225691,0.00
1562920225062,1.00
1562920220040,0.00
1562920214322,1.00
1562920207072,0.00
1562920220838,1.00
1562920207293,1.00
1562920221623,0.00
1562920204722,1.00
1562920218632,1.00
1562920220234,0.00
1562920233799,0.00
1562920206246,1.00
1562920234315,0.00
1562920207139,0.00
1562920225278,0.00
1562920215612,1.00
1562920211776,0.50
1562920218048,0.10
1562920222026,1.00
1562920232027,0.00
1562920219222,1.00
1562920218026,1.00
1562920213047,1.00
1562920212294,1.00
1562920217766,1.00
1562920211972,1.00
1562920211482,0.30
1562920215384,0.00
1562920228183,0.70
1562920206727,0.00
1562920217286,1.00
1562920217292,1.00
1562920220560,0.00
1562920210600,1.00
1562920217191,1.00
1562920217715,0.90
1562920224211,0.00
1562920221966,0.00
1562920205402,1.00
1562920222750,1.00
1562920223915,0.00
1562920213134,1.00
1562920214408,1.00
1562920233133,0.00
1562920210956,1.00
1562920219364,1.00
1562920221849,0.10
1562920232553,0.00
1562920234217,1.00
1562920224487,0.00
1562920205781,1.00
1562920217422,1.00
1562920229613,0.00
1562920204618,1.00
1562920220822,1.00
1562920209867,1.00
1562920222162,0.00
1562920211504,0.00
1562920229962,0.00
1562920211430,1.00
1562920221592,0.00
1562920206754,1.00
1562920208481,1.00
1562920227095,1.00
1562920222368,0.00
1562920220622,0.00
1562920225609,1.11
1562920234396,0.10
1562920208527,0.00
1562920222562,1.00
1562920234107,1.00
1562920227422,1.00
1562920230463,0.00
1562920219623,0.00
1562920206088,1.00
1562920222341,1.00
1562920211334,0.70
1562920208981,0.40
1562920218730,1.00
1562920211049,0.00
1562920210950,0.30
1562920222566,1.00
1562920220494,1.00
1562920226325,0.00
1562920229925,0.00
1562920217949,0.00
1562920233704,0.00
1562920213250,0.00
1562920217521,0.00
1562920206774,1.00
1562920224423,0.00
1562920212184,1.00
1562920229192,0.90
1562920230923,0.00
1562920209422,0.10
1562920204818,1.00
1562920209417,0.00
1562920215578,0.00
1562920221450,0.90
1562920221771,1.00
1562920225708,0.00
1562920218826,1.00
1562920214695,1.00
1562920234378,0.00
1562920219924,0.00
1562920234322,1.00
1562920212774,1.00
1562920212122,1.00
1562920205610,1.00
1562920218828,1.00
1562920210795,1.00
1562920230152,0.00
1562920225225,0.00
1562920233925,0.30
1562920208456,1.00
1562920229122,1.00
1562920226404,1.00
1562920221573,0.00
1562920223134,0.00
1562920232941,0.00
1562920225003,1.00
1562920217905,1.00
1562920231750,0.00
1562920227651,0.00
1562920208881,0.00
1562920226277,0.00
1562920227925,1.00
1562920209471,1.00
1562920225670,1.00
1562920223822,1.00
1562920233815,1.00
1562920226379,0.00
1562920234302,0.00
1562920227175,0.00
1562920217848,1.00
1562920233717,0.00
1562920229707,0.00
1562920222854,1.00
1562920214601,1.00
1562920207627,0.00
1562920225984,0.00
1562920213431,1.00
1562920227162,0.50
1562920213340,1.00
1562920234279,0.00
1562920205192,0.00
1562920227412,0.00
1562920231783,1.00
1562920207194,1.00
1562920220226,1.00
1562920228135,0.00
1562920210366,0.00
1562920228727,0.00
1562920206422,1.00
1562920208186,1.00
1562920212462,0.00
1562920222626,1.00
1562920217383,0.00
1562920221523,0.00
1562920205382,1.00
1562920216924,1.00
1562920224894,0.00
1562920213226,1.00
1562920210066,1.00
1562920230031,0.00
1562920205198,1.00
1562920225396,0.00
1562920230662,0.00
1562920226348,0.00
1562920212362,0.00
1562920233330,0.00
1562920205622,1.00
1562920223043,0.80
1562920232327,0.00
1562920205016,1.00
1562920210925,0.80
1562920222144,0.00
1562920216999,1.00
1562920234019,0.00
1562920221023,0.00
1562920213524,0.00
1562920217094,1.00
1562920205523,1.00
1562920224007,0.00
1562920219722,1.00
1562920207754,1.00
1562920215850,0.00
1562920216381,1.00
1562920223422,1.00
1562920221379,0.30
1562920216404,1.00
1562920230956,0.00
1562920220621,0.90
1562920223728,0.00
1562920213324,1.00
1562920219943,0.00
1562920214801,1.00
1562920218342,0.00
1562920204716,1.00
1562920218222,1.00
1562920231723,0.00
1562920215302,1.00
1562920206265,1.00
1562920222660,0.00
1562920226026,1.00
1562920214622,0.10
1562920233231,1.00
1562920209514,0.90
1562920217689,0.50
1562920209610,0.90
1562920228825,0.00
1562920227799,1.00
1562920228923,0.00
1562920227260,0.00
1562920212851,1.00
1562920228678,0.00
1562920213056,0.00
1562920208551,0.00
1562920229371,0.00
1562920216899,1.00
1562920216549,0.00
1562920226927,0.50
1562920229934,0.70
1562920223226,1.00
1562920217788,0.00
1562920205894,1.00
1562920231351,0.00
1562920210225,0.90
1562920212379,1.00
1562920215523,0.00
1562920232440,1.00
1562920218482,0.00
1562920231583,0.00
1562920233824,0.00
1562920206342,0.00
1562920219783,0.00
1562920219402,1.00
1562920206022,1.00
1562920219462,0.00
1562920214421,1.10
1562920211580,0.00
1562920219554,1.00
1562920229259,0.90
1562920227746,1.00
1562920205712,0.90
1562920216354,1.00
1562920210183,0.00
1562920231924,0.00
1562920221304,0.00
1562920216773,1.00
1562920210662,1.00
1562920224776,1.00
1562920215177,1.00
1562920222375,0.00
1562920213928,1.00
1562920216230,1.00
1562920232743,0.00
1562920205990,0.40
1562920204622,0.70
1562920217362,1.00
1562920223332,0.00
1562920212924,0.00
1562920230249,0.00
1562920210470,1.00
1562920223126,1.00
1562920207722,1.00
1562920220460,1.00
1562920230516,1.00
1562920215413,0.20
1562920213332,0.50
1562920233235,0.00
1562920224393,1.00
1562920226082,0.00
1562920209570,0.50
1562920230811,0.00
1562920229074,1.00
1562920234414,0.00
1562920222826,1.00
1562920230616,0.00
1562920231304,0.00
1562920209470,0.70
1562920216257,1.00
1562920206441,1.00
1562920204912,1.00
1562920207170,0.90
1562920219267,1.00
1562920229903,1.00
1562920211409,0.00
1562920215969,1.00
1562920206999,0.60
1562920216797,1.00
1562920218184,1.00
1562920206971,1.00
1562920221926,1.00
1562920224619,0.14
1562920234117,0.00
1562920230632,0.00
1562920213422,1.00
1562920216086,0.00
1562920215189,1.00
1562920224824,0.00
1562920226407,0.00
1562920234024,0.00
1562920218880,0.10
1562920214620,0.00
1562920227689,0.00
1562920216822,1.00
1562920217959,1.00
1562920223817,1.00
1562920228824,0.00
1562920219072,1.00
1562920217482,0.00
1562920220456,0.00
1562920206106,1.00
1562920230422,1.00
1562920226723,0.00
1562920216711,0.00
1562920223336,0.57
1562920206534,1.00
1562920223337,0.30
1562920233038,1.00
1562920226526,0.00
1562920218122,1.00
1562920228336,0.00
1562920204903,1.00
1562920208122,1.00
1562920211255,1.00
1562920219651,1.00
1562920206627,0.00
1562920226103,1.00
1562920209662,0.00
1562920224414,1.00
1562920228975,0.00
1562920222539,1.00
1562920206009,0.00
1562920214418,1.00
1562920207916,0.00
1562920217420,1.00
1562920216105,0.00
1562920217392,0.00
1562920205004,0.50
1562920231399,0.00
1562920206223,0.80
1562920217589,1.00
1562920212283,1.00
1562920219871,0.00
1562920220023,0.00
1562920214026,0.00
1562920219617,0.20
1562920219322,0.90
1562920208344,0.00
1562920224113,1.00
1562920207887,0.00
1562920227394,0.00
1562920227492,0.00
1562920231572,1.00
1562920215892,1.00
1562920228624,0.00
1562920217026,1.00
1562920231153,0.00
1562920217126,1.00
1562920212572,1.00
1562920228579,0.00
1562920215466,1.00
1562920216623,0.00
1562920209758,0.00
1562920221751,1.00
1562920219372,0.00
1562920219751,0.00
1562920220857,0.00
1562920230563,0.00
1562920207853,0.90
1562920232638,0.00
1562920211055,1.00
1562920205002,1.00
1562920214616,0.00
1562920233331,0.00
1562920225351,0.00
1562920214219,1.00
1562920226964,0.00
1562920209322,0.10
1562920214125,0.00
1562920211212,0.70
1562920213830,1.00
1562920209798,0.00
1562920210374,1.00
1562920206285,1.00
1562920206578,1.00
1562920213630,1.00
1562920223238,1.00
1562920214823,1.00
1562920220722,1.00
1562920229000,0.00
1562920225543,0.00
1562920223532,0.00
1562920213540,1.00
1562920209077,1.00
1562920224405,1.00
1562920212247,0.00
1562920232224,0.00
1562920224599,0.00
1562920205108,1.00
1562920207015,0.90
1562920215677,1.00
1562920231423,0.00
1562920227463,0.00
1562920233430,0.00
1562920213624,1.00
1562920204519,3.90
1562920231223,0.00
1562920212862,0.00
1562920219024,1.00
1562920206322,0.00
1562920217293,0.00
1562920207977,1.00
1562920208690,1.00
1562920206151,0.00
1562920229162,0.00
1562920227062,0.00
1562920215562,1.00
1562920211911,0.10
1562920207986,1.00
1562920221885,0.00
1562920213729,0.00
1562920227826,0.00
1562920207922,0.70
1562920232725,0.00
1562920215398,1.00
1562920226503,1.00
1562920223629,0.00
1562920210727,1.00
1562920221106,1.00
1562920208011,1.00
1562920204620,1.12
1562920220690,1.00
1562920222936,0.00
1562920220068,1.00
1562920210502,0.00
1562920233234,1.00
1562920213638,0.00
1562920204917,1.00
1562920230622,1.00
1562920221126,1.00
1562920210145,1.00
1562920226249,0.00
1562920223726,0.00
1562920214607,1.00
1562920224512,1.00
1562920207041,0.90
1562920211622,1.00
1562920222044,1.00
1562920228723,0.00
1562920220138,1.00
1562920219122,1.00
1562920214712,1.00
1562920231004,1.00
1562920221512,0.00
1562920220646,1.00
1562920233620,0.00
1562920208085,1.00
1562920221722,1.00
1562920211870,1.00
1562920211184,1.00
1562920206459,1.00
1562920224018,0.00
1562920221123,1.00
1562920219974,1.00
1562920222357,0.00
1562920209177,0.33
1562920208358,1.00
1562920224422,0.00
1562920209822,1.00
1562920219423,0.00
1562920204810,1.00
1562920217262,0.20
1562920210988,1.00
1562920231084,0.00
1562920207429,1.00
1562920214124,1.50
1562920215510,1.00
1562920212937,0.22
1562920226635,1.00
1562920221322,0.00
1562920207237,16.00
1562920205489,1.00
1562920219515,0.00
1562920212958,1.00
1562920212167,1.00
1562920209990,1.00
1562920219210,0.00
1562920206075,0.00
1562920227322,1.00
1562920226695,0.00
1562920222758,0.90
1562920232122,1.00
1562920208070,0.50
1562920221282,0.00
1562920224923,0.00
1562920230983,0.00
1562920233023,0.00
1562920231549,0.00
1562920218976,1.00
1562920217990,0.00
1562920211285,1.00
1562920207784,1.00
1562920232549,0.00
1562920215222,0.60
1562920216182,1.00
1562920216871,1.00
1562920206559,1.00
1562920225123,0.00
1562920212048,1.00
1562920232062,0.00
1562920227703,1.00
1562920220398,1.00
1562920214704,1.00
1562920226983,1.00
1562920206722,1.00
1562920212524,1.00
1562920221423,0.00
1562920216742,1.00
1562920227553,1.00
1562920224971,0.00
1562920228522,1.00
1562920211323,1.00
1562920233422,1.00
1562920224123,1.00
1562920211383,2.00
1562920213152,1.00
1562920213254,0.60
1562920228326,1.00
1562920220106,1.00
1562920229723,0.00
1562920212966,1.00
1562920219272,1.00
1562920208322,1.00
1562920225324,0.00
1562920211222,0.70
1562920207819,0.20
1562920226792,0.00
1562920207022,1.00
1562920205862,1.00
1562920220759,0.00
1562920211117,0.00
1562920206603,1.00
1562920211551,0.00
1562920223334,0.70
1562920225255,0.00
1562920212724,1.00
1562920230123,0.00
1562920212624,0.10
1562920233628,0.00
1562920216006,0.00
1562920220554,0.00
1562920213732,1.00
1562920207207,0.00
1562920212361,1.00
1562920220986,1.00
1562920229217,0.00
1562920221182,0.00
1562920233512,0.00
1562920204822,1.00
1562920216226,1.00
1562920231389,0.00
1562920212488,1.00
1562920232242,0.00
1562920212474,1.00
1562920230593,0.00
1562920226224,0.00
1562920208051,0.00
1562920224697,0.00
1562920221786,1.00
1562920231648,0.00
1562920223140,1.00
1562920211142,0.90
1562920205022,0.60
1562920221398,1.00
1562920225184,0.00
1562920228088,0.00
1562920221153,1.00
1562920226822,1.00
1562920217065,1.00
1562920221981,0.00
1562920230824,0.00
1562920212422,1.00
1562920208209,0.00
1562920231112,0.00
1562920208441,0.80
1562920226698,0.00
1562920209913,0.90
1562920230759,0.00
1562920218089,0.00
1562920221494,1.00
1562920209227,0.00
1562920209669,1.00
1562920214320,1.00
1562920218246,1.00
1562920224611,0.00
1562920216576,1.00
1562920217822,1.00
1562920223326,1.00
1562920219022,1.00
1562920224709,0.00
1562920211352,1.00
1562920211795,0.00
1562920209969,1.00
1562920219673,0.00
1562920209815,1.00
1562920230023,0.00
1562920215594,1.00
1562920222465,0.00
1562920210086,1.00
1562920215906,1.00
1562920232936,1.00
1562920212542,0.90
1562920230688,0.00
1562920206383,0.00
1562920217890,0.00
1562920224322,0.00
1562920215624,0.00
1562920210625,0.00
1562920229524,0.00
1562920230785,0.00
1562920210561,1.00
1562920227944,0.00
1562920230524,0.00
1562920210022,1.00
1562920212391,0.00
1562920230322,1.00
1562920231962,0.00
1562920208931,0.00
1562920232924,0.00
1562920211822,1.00
1562920229644,1.00
1562920211817,0.00
1562920225765,0.50
1562920205770,1.00
1562920215322,1.00
1562920224308,1.00
1562920225926,1.00
1562920212224,0.00
1562920222087,1.00
1562920213446,1.00
1562920226868,0.00
1562920229805,0.00
1562920232423,0.00
1562920205598,1.00
1562920224298,1.00
1562920211604,0.00
1562920218781,1.00
1562920221253,1.00
1562920230003,0.00
1562920207562,1.00
1562920220302,1.00
1562920207881,0.90
1562920219075,0.00
1562920221012,1.00
1562920229624,0.00
1562920221651,0.00
1562920213634,1.00
1562920217033,1.00
1562920222853,0.00
1562920224201,0.00
1562920224120,1.00
1562920222640,0.00
1562920223046,1.00
1562920225473,0.00
1562920227751,0.00
1562920232071,0.00
1562920231948,0.00
1562920208827,0.00
1562920228774,0.00
1562920218626,0.90
1562920215824,1.00
1562920206877,0.00
1562920224817,0.00
1562920225312,0.00
1562920208781,0.10
1562920224502,0.00
1562920233725,0.00
1562920229383,0.00
1562920227590,0.00
1562920219514,1.00
1562920231687,0.00
1562920228715,0.00
1562920207265,0.30
1562920227082,0.00
1562920231278,0.00
1562920215496,1.00
1562920211088,0.20
1562920233529,0.25
1562920227295,0.00
1562920214922,1.00
1562920225200,1.00
1562920204522,3.00
1562920204719,1.00
1562920217458,1.00
1562920228871,0.00
1562920205480,0.60
1562920213062,1.00
1562920219221,1.00
1562920216600,0.00
1562920230163,0.00
1562920221031,0.00
1562920231623,0.00
1562920210436,1.00
1562920205684,0.90
1562920224987,1.00
1562920221226,1.00
1562920212640,0.00
1562920231178,0.00
1562920214123,0.00
1562920215946,1.00
1562920208306,1.00
1562920232255,0.00
1562920218382,0.80
1562920228188,0.00
1562920204520,3.80
1562920231450,0.00
1562920207690,1.00
1562920230363,0.00
1562920224521,0.00
1562920224723,0.00
1562920225163,1.00
1562920223431,0.00
1562920233623,0.00
1562920205675,0.00
1562920204521,4.00
1562920231875,1.00
1562920225572,0.00
1562920212344,1.00
1562920220007,1.00
1562920228628,1.00
1562920231974,1.00
1562920226672,1.00
1562920221414,1.00
1562920210281,0.90
1562920213725,1.00
1562920206947,1.00
1562920213234,0.00
1562920218438,1.00
1562920208838,1.00
1562920216500,1.00
1562920225623,0.00
1562920227623,0.00
1562920228223,0.00
1562920230535,0.00
1562920205422,1.00
1562920231495,0.00
1562920212199,0.20
1562920214910,1.00
1562920210422,1.00
1562920212068,1.00
1562920216902,1.00
1562920216326,1.00
1562920227787,0.00
1562920220326,1.00
1562920233031,0.00
1562920231208,0.00
1562920212838,0.00
1562920215116,1.00
1562920223626,1.00
1562920212584,0.00
1562920213827,1.00
1562920224916,0.00
1562920225958,0.00
1562920209769,0.00
1562920218293,1.00
1562920229572,1.00
1562920216205,1.00
1562920229515,0.00
1562920225497,0.00
1562920225015,1.00
1562920208681,1.00
1562920234422,1.00
1562920213637,1.00
1562920218100,1.00
1562920231057,0.00
1562920219471,1.00
1562920215006,1.00
1562920225103,1.00
1562920233727,0.00
1562920222065,0.00
1562920216614,1.00
1562920213536,1.00
1562920233034,0.00
1562920232523,1.00
1562920211526,1.00
1562920206897,1.00
1562920226302,0.00
1562920219771,1.00
1562920206125,0.00
1562920231822,1.00
1562920220107,0.00
1562920208149,0.00
1562920215771,1.00
1562920212679,0.00
1562920226897,0.00
1562920208401,1.00
1562920226182,0.00
1562920206480,0.90
1562920232341,0.00
1562920228124,0.00
1562920206208,1.00
1562920231767,0.00
1562920224718,0.00
1562920230103,1.00
1562920210725,1.00
1562920230856,0.00
1562920213924,1.00
1562920215753,0.90
1562920215104,1.00
1562920219171,0.00
1562920232068,0.00
1562920229863,0.00
1562920227272,1.00
1562920206522,0.40
1562920234204,0.00
1562920220123,1.00
1562920222456,1.00
1562920207223,3.00
